Column1,Column2,Column3
0.12407893333333334,0.23127826666666665,0.05140826666666667
0.44234,0.09447799999999999,0.2634766
0.15900546666666668,0.2470078666666667,0.0721398
0.1664714,0.09446906666666668,0.1840042666666667
0.21193393333333335,0.2378684,0.1268032
0.07073453333333334,0.19840093333333333,0.07380053333333333
0.30853359999999996,0.06986773333333333,0.2846008666666667
0.04820073333333333,0.23920166666666667,0.08700053333333332
0.1990016,0.22626713333333334,0.24166700000000002
0.055666733333333336,0.20566800000000002,0.13966686666666667
0.29820053333333335,0.22360053333333332,0.16960093333333334
0.06466786666666666,0.20560066666666668,0.12720053333333334
0.256001,0.2250672,0.15546680000000002
0.12553426666666667,0.2146006,0.17626713333333335
0.1795340666666667,0.22826706666666666,0.1529338
0.16293433333333332,0.27946706666666665,0.20220053333333332
0.156,0.1646668666666667,0.1022672
0.1522006,0.21966693333333334,0.2665342
0.21933366666666665,0.23486713333333334,0.0567336
0.089667,0.3222004,0.38253366666666666
0.22180006666666668,0.22580033333333335,0.030868133333333332
0.08506799999999999,0.2922674666666667,0.24720019999999998
0.121134,0.1968008,0.19546680000000002
0.2865342,0.2928669333333333,0.24773373333333334
0.04,0.19813453333333333,0.19573473333333335
0.37746826666666666,0.2936669333333333,0.2744020666666667
0.021670733333333338,0.2298674,0.23200306666666667
0.32100413333333333,0.3115358,0.2797382666666667
0.101005,0.19813806666666667,0.2308732666666667
0.3428714,0.2888708,0.24060586666666667
0.12567286666666666,0.21800433333333333,0.19100466666666666
0.20320786666666668,0.31567080000000003,0.261003
0.3008074,0.22700566666666663,0.21220506666666666
0.2445412666666667,0.31300599999999995,0.25793913333333335
0.15734126666666667,0.18034,0.19420720000000002
0.37987493333333333,0.3060074666666666,0.26834206666666666
0.166009,0.26800826666666666,0.21214173333333336
0.374009,0.18867633333333333,0.17347493333333333
0.166009,0.08567613333333333,0.20920860000000002
0.374009,0.3626084666666667,0.2705417333333333
0.1718749333333333,0.1990064,0.2720068666666667
0.382007,0.37747226666666667,0.28713906666666666
0.1578738,0.21347273333333333,0.28873873333333333
0.415005,0.2680066,0.27400573333333333
0.1576718,0.0860044,0.270006
0.3666723333333334,0.37400326666666667,0.27000473333333336
0.372005,0.17186866666666667,0.27000539999999995
0.23467306666666665,0.38200219999999996,0.272139
0.20200880000000002,0.17333646666666666,0.28300326666666664
0.164409,0.356003,0.2726057333333333
0.1766096,0.19360653333333333,0.27160613333333333
0.3868731333333333,0.356008,0.1396748
0.20360680000000003,0.10387433333333335,0.3902086
0.38507353333333333,0.40600573333333334,0.16054193333333336
0.1885402,0.1556722,0.298008
0.40220506666666667,0.29600413333333336,0.26267460000000004
0.12733686666666666,0.24400253333333335,0.2108738
0.258669,0.2026686666666667,0.17900546666666667
0.298001,0.08633426666666666,0.361003
0.26000080000000003,0.38700000000000007,0.17900013333333334
0.28300000000000003,0.153,0.25566693333333335
0.38700000000000007,0.38700000000000007,0.21433406666666668
0.20333366666666666,0.15033386666666668,0.309
0.361,0.18833406666666666,0.23099999999999998
0.15233346666666667,0.2050008,0.309
0.22666753333333337,0.33466773333333333,0.23099999999999998
0.27400019999999997,0.1870002,0.30766693333333334
0.2756672666666667,0.3676679333333333,0.07000100000000001
0.2773334666666667,0.1883346,0.20266713333333333
0.248334,0.3160020666666667,0.24400000000000002
0.24666893333333337,0.0333364,0.2960009333333333
0.3523348,0.40646866666666664,0.24933460000000002
0.22200226666666667,0.19353686666666667,0.316001
0.3780052666666666,0.30193813333333336,0.27833493333333337
0.17694053333333332,0.3778063333333333,0.33600359999999996
0.2872108666666666,0.2072072,0.30420566666666665
0.2924808,0.31467333333333336,0.3548753333333333
0.40914766666666663,0.38540953333333333,0.3118752666666667
0.30281673333333337,0.3925444666666667,0.39381
0.4285474,0.2798822,0.3696802
0.35874966666666663,0.3754806,0.4394826666666667
0.43381780000000003,0.4135448666666666,0.45594740000000006
0.3486174666666667,0.4544783333333333,0.4778132
0.38768433333333335,0.3814129333333333,0.5265442666666666
0.30794946666666667,0.42808266666666667,0.5890810666666667
0.3026820666666667,0.27755033333333334,0.4938822
0.25114686666666663,0.26381620000000006,0.33595013333333335
0.1769492,0.4118172666666667,0.24294880000000002
0.4318823333333333,0.2808820666666667,0.19975073333333332
0.19415013333333334,0.3302132666666667,0.4468150666666667
0.2950132,0.5141443333333334,0.2734846666666667
0.3793454666666667,0.2584772,0.32908233333333337
0.27461213333333334,0.43507833333333334,0.24014453333333333
0.2364802,0.19821326666666664,0.22767473333333335
0.07427533333333332,0.22948086666666664,0.22760966666666668
0.17800993333333334,0.07881460000000001,0.2720114666666667
0.0370768,0.06347693333333335,0.12994093333333334
0.11580953333333333,0.3757424666666667,0.3014754
0.32707220000000004,0.0541402,0.180873
0.053001933333333334,0.3592703333333333,0.11867
0.3104675333333333,0.1479376,0.23746793333333333
0.055000466666666664,0.1674674,0.057000199999999994
0.18633433333333335,0.19093426666666666,0.2892670666666667
0.061000000000000006,0.11433446666666666,0.050866933333333336
0.319667,0.24753366666666665,0.19066773333333334
0.05860093333333334,0.0728004,0.0810012
0.056867666666666664,0.3116668,0.2780674
0.28000053333333336,0.06120106666666667,0.0698674
0.08780013333333334,0.1955338,0.2924672
0.28100053333333336,0.17126680000000002,0.0567344
0.07633360000000002,0.1963342,0.2926006
0.2855336,0.1600020666666667,0.06180046666666667
0.07413486666666666,0.19893526666666667,0.295
0.17673433333333335,0.225134,0.055067733333333334
0.16400019999999998,0.18000253333333335,0.15720073333333331
0.26866673333333335,0.1261342,0.20473386666666665
0.33399999999999996,0.2779339333333333,0.1029336
0.2291336,0.226334,0.377667
0.3063341333333333,0.28520120000000004,0.08680046666666666
0.21393346666666666,0.22653420000000002,0.35600013333333336
0.29926786666666666,0.2734674,0.07053386666666667
0.19493566666666667,0.2068672,0.1554696666666667
0.29440293333333334,0.21667046666666667,0.09047053333333334
0.2295371333333333,0.16720613333333334,0.19013839999999999
0.3022062,0.2732056,0.09940453333333334
0.2220054,0.2598049333333333,0.22767193333333333
0.29300513333333333,0.25227313333333334,0.05167033333333333
0.20000493333333333,0.32500633333333334,0.21967133333333333
0.3001395333333334,0.23300693333333333,0.213004
0.21240673333333332,0.33800693333333337,0.1660052
0.2850088666666667,0.20834033333333332,0.2016076
0.1120094,0.37000733333333335,0.1900094
